2026-04-12T19:57:39.348729200Z fps:7045.019333308804 fps1:437.98177995795373 fps01:95.52558175079287 tps:19.99932365923625 ttu:6.0569999999999995 ttu1:6.0569999999999995 lf:0
2026-04-12T19:57:41.145397300Z fps:499.1555123970541 fps1:42.250551686578646 fps01:6.872209882787589 tps:20.080779499349656 ttu:18.202199999999998 ttu1:18.202199999999998 lf:0
2026-04-12T19:57:41.194751800Z fps:499.1555123970541 fps1:41.47761515326601 fps01:6.872209882787589 tps:20.080779499349656 ttu:9.8258 ttu1:18.202199999999998 lf:0
2026-04-12T19:57:41.244316300Z fps:841.7166781661292 fps1:41.47761515326601 fps01:6.872209882787589 tps:19.890316836834955 ttu:8.554599999999999 ttu1:18.202199999999998 lf:0
2026-04-12T19:57:41.294388400Z fps:841.7166781661292 fps1:41.47761515326601 fps01:6.872209882787589 tps:19.890316836834955 ttu:8.134 ttu1:18.202199999999998 lf:0
2026-04-12T19:57:41.345381800Z fps:841.7166781661292 fps1:41.47761515326601 fps01:6.872209882787589 tps:19.890316836834955 ttu:9.3224 ttu1:18.202199999999998 lf:0
2026-04-12T19:57:41.393945200Z fps:841.7166781661292 fps1:41.47761515326601 fps01:6.872209882787589 tps:19.890316836834955 ttu:9.6942 ttu1:18.202199999999998 lf:0
2026-04-12T19:57:41.444000800Z fps:841.7166781661292 fps1:41.47761515326601 fps01:6.872209882787589 tps:19.890316836834955 ttu:7.5336 ttu1:18.202199999999998 lf:0
2026-04-12T19:57:41.494084Z fps:841.7166781661292 fps1:41.47761515326601 fps01:6.872209882787589 tps:19.890316836834955 ttu:6.9898 ttu1:18.202199999999998 lf:0
2026-04-12T19:57:41.543614500Z fps:841.7166781661292 fps1:41.47761515326601 fps01:6.872209882787589 tps:19.890316836834955 ttu:7.2702 ttu1:18.202199999999998 lf:0
2026-04-12T19:57:41.593367900Z fps:841.7166781661292 fps1:41.47761515326601 fps01:6.872209882787589 tps:19.890316836834955 ttu:7.2934 ttu1:18.202199999999998 lf:0
2026-04-12T19:57:41.679720400Z fps:841.7166781661292 fps1:41.47761515326601 fps01:6.872209882787589 tps:19.890316836834955 ttu:7.0216 ttu1:18.202199999999998 lf:0
2026-04-12T19:57:41.816836200Z fps:908.3509796315769 fps1:95.91838496460132 fps01:73.3837234901299 tps:15.722086614372678 ttu:78.0864 ttu1:78.0864 lf:0
2026-04-12T19:57:41.868070100Z fps:908.3509796315769 fps1:119.39742507513083 fps01:59.89315061929518 tps:15.722086614372678 ttu:253.05460000000002 ttu1:253.05460000000002 lf:1
2026-04-12T19:57:41.913358400Z fps:908.3509796315769 fps1:103.67088227030939 fps01:59.89315061929518 tps:15.722086614372678 ttu:102.2184 ttu1:253.05460000000002 lf:2
2026-04-12T19:57:41.954695Z fps:908.3509796315769 fps1:83.24072802340729 fps01:33.47795811237881 tps:15.722086614372678 ttu:89.9002 ttu1:253.05460000000002 lf:3
2026-04-12T19:57:41.995845300Z fps:908.3509796315769 fps1:77.63601441545515 fps01:33.47795811237881 tps:15.722086614372678 ttu:83.4618 ttu1:253.05460000000002 lf:4
2026-04-12T19:57:42.029487300Z fps:908.3509796315769 fps1:74.17968396487444 fps01:33.47795811237881 tps:15.722086614372678 ttu:81.78 ttu1:253.05460000000002 lf:5
2026-04-12T19:57:42.061416300Z fps:908.3509796315769 fps1:73.64670497277281 fps01:33.47795811237881 tps:15.722086614372678 ttu:66.3404 ttu1:253.05460000000002 lf:6
2026-04-12T19:57:42.091660800Z fps:908.3509796315769 fps1:73.64670497277281 fps01:33.47795811237881 tps:15.722086614372678 ttu:65.077 ttu1:253.05460000000002 lf:7
2026-04-12T19:57:42.125211900Z fps:908.3509796315769 fps1:73.64670497277281 fps01:33.47795811237881 tps:15.722086614372678 ttu:60.5572 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:42.171536700Z fps:908.3509796315769 fps1:73.64670497277281 fps01:33.47795811237881 tps:15.722086614372678 ttu:66.4846 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:42.221494900Z fps:406.5066444998263 fps1:72.94063070304556 fps01:33.47795811237881 tps:15.722086614372678 ttu:62.0134 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:42.268058800Z fps:406.5066444998263 fps1:72.94063070304556 fps01:33.47795811237881 tps:15.722086614372678 ttu:62.8632 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:42.325764400Z fps:406.5066444998263 fps1:72.94063070304556 fps01:33.47795811237881 tps:23.56266746675013 ttu:55.65 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:42.370830900Z fps:406.5066444998263 fps1:71.26466270435142 fps01:33.47795811237881 tps:23.56266746675013 ttu:71.59020000000001 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:42.420436400Z fps:406.5066444998263 fps1:71.26466270435142 fps01:33.47795811237881 tps:23.56266746675013 ttu:61.6892 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:42.468155800Z fps:406.5066444998263 fps1:71.1766569036019 fps01:33.47795811237881 tps:23.56266746675013 ttu:61.36000000000001 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:42.517708100Z fps:406.5066444998263 fps1:71.1766569036019 fps01:33.47795811237881 tps:23.56266746675013 ttu:55.284 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:42.570277400Z fps:406.5066444998263 fps1:71.1766569036019 fps01:33.47795811237881 tps:23.56266746675013 ttu:55.642 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:42.616825500Z fps:406.5066444998263 fps1:72.8859786327465 fps01:33.47795811237881 tps:23.56266746675013 ttu:60.244600000000005 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:42.668927400Z fps:406.5066444998263 fps1:72.8859786327465 fps01:33.47795811237881 tps:23.56266746675013 ttu:54.76839999999999 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:42.716987700Z fps:263.5562766526276 fps1:72.24995014753439 fps01:33.47795811237881 tps:23.56266746675013 ttu:57.381400000000006 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:42.767040500Z fps:263.5562766526276 fps1:72.24995014753439 fps01:33.47795811237881 tps:23.56266746675013 ttu:53.925999999999995 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:42.820625700Z fps:263.5562766526276 fps1:72.24995014753439 fps01:33.47795811237881 tps:23.56266746675013 ttu:53.269200000000005 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:42.869200Z fps:263.5562766526276 fps1:72.24995014753439 fps01:33.47795811237881 tps:20.24634277426432 ttu:59.8832 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:42.934247400Z fps:263.5562766526276 fps1:71.90928499878832 fps01:33.47795811237881 tps:20.24634277426432 ttu:58.2024 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:42.967303Z fps:263.5562766526276 fps1:71.81158363931053 fps01:33.47795811237881 tps:20.24634277426432 ttu:87.3196 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.017894500Z fps:263.5562766526276 fps1:71.81158363931053 fps01:33.47795811237881 tps:20.24634277426432 ttu:54.5674 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.072497Z fps:263.5562766526276 fps1:71.81158363931053 fps01:33.47795811237881 tps:20.24634277426432 ttu:55.6516 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.119237100Z fps:263.5562766526276 fps1:71.81158363931053 fps01:33.47795811237881 tps:20.24634277426432 ttu:63.7408 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.168690600Z fps:263.5562766526276 fps1:74.03036873786364 fps01:33.47795811237881 tps:20.24634277426432 ttu:57.87480000000001 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.217247Z fps:270.29062801033706 fps1:74.03036873786364 fps01:33.47795811237881 tps:20.24634277426432 ttu:56.055 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.265781800Z fps:270.29062801033706 fps1:72.38529825638294 fps01:33.47795811237881 tps:20.24634277426432 ttu:53.99699999999999 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.319998900Z fps:270.29062801033706 fps1:72.38529825638294 fps01:33.47795811237881 tps:20.24634277426432 ttu:50.791799999999995 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.368289300Z fps:270.29062801033706 fps1:72.38529825638294 fps01:33.47795811237881 tps:20.24634277426432 ttu:59.410799999999995 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.417272800Z fps:270.29062801033706 fps1:72.38529825638294 fps01:33.47795811237881 tps:20.082733559452745 ttu:57.5874 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.467192900Z fps:270.29062801033706 fps1:72.38529825638294 fps01:33.47795811237881 tps:20.082733559452745 ttu:53.695800000000006 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.517278600Z fps:270.29062801033706 fps1:72.38529825638294 fps01:33.47795811237881 tps:20.082733559452745 ttu:53.28580000000001 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.566407900Z fps:270.29062801033706 fps1:72.38529825638294 fps01:33.47795811237881 tps:20.082733559452745 ttu:53.504799999999996 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.617139400Z fps:270.29062801033706 fps1:72.38529825638294 fps01:33.47795811237881 tps:20.082733559452745 ttu:51.3896 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.672276Z fps:270.29062801033706 fps1:72.38529825638294 fps01:33.47795811237881 tps:20.082733559452745 ttu:53.8056 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.717353Z fps:527.3394791511579 fps1:72.38529825638294 fps01:33.47795811237881 tps:20.082733559452745 ttu:65.9092 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.769175400Z fps:527.3394791511579 fps1:72.38529825638294 fps01:33.47795811237881 tps:20.082733559452745 ttu:54.383199999999995 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.821213900Z fps:527.3394791511579 fps1:72.38529825638294 fps01:33.47795811237881 tps:20.082733559452745 ttu:57.0322 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.867322400Z fps:527.3394791511579 fps1:72.38529825638294 fps01:33.47795811237881 tps:20.082733559452745 ttu:62.2858 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.917048100Z fps:527.3394791511579 fps1:72.38529825638294 fps01:33.47795811237881 tps:20.082733559452745 ttu:53.7366 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:43.967620300Z fps:527.3394791511579 fps1:72.38529825638294 fps01:33.47795811237881 tps:19.969791152293258 ttu:53.301 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.017678900Z fps:527.3394791511579 fps1:72.38529825638294 fps01:33.47795811237881 tps:19.969791152293258 ttu:55.355399999999996 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.070453500Z fps:527.3394791511579 fps1:72.38529825638294 fps01:33.47795811237881 tps:19.969791152293258 ttu:55.610400000000006 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.118813600Z fps:527.3394791511579 fps1:72.38529825638294 fps01:33.47795811237881 tps:19.969791152293258 ttu:60.49679999999999 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.169391300Z fps:527.3394791511579 fps1:72.38529825638294 fps01:33.47795811237881 tps:19.969791152293258 ttu:56.74439999999999 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.221406500Z fps:317.7444063994922 fps1:71.42693881282713 fps01:33.47795811237881 tps:19.969791152293258 ttu:58.2588 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.269128500Z fps:317.7444063994922 fps1:71.42693881282713 fps01:33.47795811237881 tps:19.969791152293258 ttu:61.68860000000001 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.315671700Z fps:317.7444063994922 fps1:71.42693881282713 fps01:33.47795811237881 tps:19.969791152293258 ttu:58.5514 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.367009900Z fps:317.7444063994922 fps1:71.42693881282713 fps01:33.47795811237881 tps:19.969791152293258 ttu:52.6186 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.417092400Z fps:317.7444063994922 fps1:71.42693881282713 fps01:33.47795811237881 tps:19.969791152293258 ttu:53.354 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.469319100Z fps:317.7444063994922 fps1:71.42693881282713 fps01:33.47795811237881 tps:19.938764067794988 ttu:53.4962 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.518575100Z fps:317.7444063994922 fps1:71.04270803436194 fps01:33.47795811237881 tps:19.938764067794988 ttu:58.4542 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.569302300Z fps:317.7444063994922 fps1:71.04270803436194 fps01:33.47795811237881 tps:19.938764067794988 ttu:57.519200000000005 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.621303400Z fps:317.7444063994922 fps1:71.00008591010395 fps01:33.47795811237881 tps:19.938764067794988 ttu:57.554399999999994 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.667850400Z fps:317.7444063994922 fps1:71.00008591010395 fps01:33.47795811237881 tps:19.938764067794988 ttu:61.9274 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.717682600Z fps:264.0516683598401 fps1:70.65065722773886 fps01:33.47795811237881 tps:19.938764067794988 ttu:55.360200000000006 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.769975800Z fps:264.0516683598401 fps1:73.92572977632292 fps01:33.47795811237881 tps:19.938764067794988 ttu:55.5986 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.819031600Z fps:264.0516683598401 fps1:73.92572977632292 fps01:33.47795811237881 tps:19.938764067794988 ttu:58.8376 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.872579900Z fps:264.0516683598401 fps1:70.4468939612218 fps01:33.47795811237881 tps:19.938764067794988 ttu:57.26599999999999 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.917127600Z fps:264.0516683598401 fps1:70.4468939612218 fps01:33.47795811237881 tps:19.938764067794988 ttu:64.673 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:44.969399200Z fps:264.0516683598401 fps1:70.4468939612218 fps01:33.47795811237881 tps:19.998156170001124 ttu:53.413999999999994 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.019701300Z fps:264.0516683598401 fps1:70.4468939612218 fps01:33.47795811237881 tps:19.998156170001124 ttu:58.50300000000001 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.067257100Z fps:264.0516683598401 fps1:70.4468939612218 fps01:33.47795811237881 tps:19.998156170001124 ttu:59.2044 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.119557100Z fps:264.0516683598401 fps1:82.70258826020219 fps01:58.45970372622151 tps:19.998156170001124 ttu:54.8778 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.168862900Z fps:264.0516683598401 fps1:86.49306931035616 fps01:58.45970372622151 tps:19.998156170001124 ttu:58.363200000000006 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.220091300Z fps:301.98035538319715 fps1:86.19612203646957 fps01:58.45970372622151 tps:19.998156170001124 ttu:56.2072 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.282730100Z fps:301.98035538319715 fps1:86.19612203646957 fps01:58.45970372622151 tps:19.998156170001124 ttu:59.0378 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.329669200Z fps:301.98035538319715 fps1:83.42802414073307 fps01:58.45970372622151 tps:19.998156170001124 ttu:85.4184 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.389276400Z fps:301.98035538319715 fps1:83.42802414073307 fps01:58.45970372622151 tps:19.998156170001124 ttu:78.3084 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.424118400Z fps:301.98035538319715 fps1:83.42802414073307 fps01:58.45970372622151 tps:19.998156170001124 ttu:99.5656 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.488122500Z fps:301.98035538319715 fps1:84.33502256383528 fps01:58.45970372622151 tps:19.289933683136994 ttu:68.0238 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.523270600Z fps:301.98035538319715 fps1:84.33502256383528 fps01:58.45970372622151 tps:19.289933683136994 ttu:95.358 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.587948600Z fps:301.98035538319715 fps1:84.33502256383528 fps01:58.45970372622151 tps:19.289933683136994 ttu:66.1476 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.619404700Z fps:301.98035538319715 fps1:84.33502256383528 fps01:58.45970372622151 tps:19.289933683136994 ttu:96.7796 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.671578Z fps:301.98035538319715 fps1:84.33502256383528 fps01:58.45970372622151 tps:19.289933683136994 ttu:59.21039999999999 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.720180200Z fps:301.98035538319715 fps1:84.33502256383528 fps01:58.45970372622151 tps:19.289933683136994 ttu:61.66199999999999 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.772089800Z fps:413.5818687307132 fps1:79.68927557667145 fps01:58.45970372622151 tps:19.289933683136994 ttu:58.9556 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.817149200Z fps:413.5818687307132 fps1:79.21733275240622 fps01:58.45970372622151 tps:19.289933683136994 ttu:63.6106 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.869719500Z fps:413.5818687307132 fps1:79.21733275240622 fps01:58.45970372622151 tps:19.289933683136994 ttu:53.55839999999999 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.916267800Z fps:413.5818687307132 fps1:79.21733275240622 fps01:58.45970372622151 tps:19.289933683136994 ttu:58.818000000000005 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:45.971362300Z fps:413.5818687307132 fps1:79.21733275240622 fps01:58.45970372622151 tps:19.289933683136994 ttu:51.956 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:46.017268Z fps:413.5818687307132 fps1:79.21733275240622 fps01:58.45970372622151 tps:20.79240222939917 ttu:63.8158 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:46.066083Z fps:413.5818687307132 fps1:78.02910953960485 fps01:58.45970372622151 tps:20.79240222939917 ttu:53.400999999999996 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:46.122387700Z fps:413.5818687307132 fps1:78.02910953960485 fps01:58.45970372622151 tps:20.79240222939917 ttu:52.035 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:46.166434200Z fps:413.5818687307132 fps1:78.02910953960485 fps01:58.45970372622151 tps:20.79240222939917 ttu:64.3034 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:46.220018200Z fps:413.5818687307132 fps1:78.02910953960485 fps01:58.45970372622151 tps:20.79240222939917 ttu:53.2616 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:46.268128600Z fps:362.7587845428083 fps1:78.02910953960485 fps01:58.45970372622151 tps:20.79240222939917 ttu:60.1316 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:46.315682600Z fps:362.7587845428083 fps1:77.184137424813 fps01:58.45970372622151 tps:20.79240222939917 ttu:56.01239999999999 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:46.366241900Z fps:362.7587845428083 fps1:77.184137424813 fps01:58.45970372622151 tps:20.79240222939917 ttu:50.7968 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:46.416308800Z fps:362.7587845428083 fps1:77.184137424813 fps01:58.45970372622151 tps:20.79240222939917 ttu:51.9174 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:46.465875100Z fps:362.7587845428083 fps1:77.184137424813 fps01:58.45970372622151 tps:20.79240222939917 ttu:52.1508 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:46.519817800Z fps:362.7587845428083 fps1:77.184137424813 fps01:58.45970372622151 tps:19.894641955134 ttu:52.9252 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:46.565868200Z fps:362.7587845428083 fps1:77.184137424813 fps01:58.45970372622151 tps:19.894641955134 ttu:58.6906 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:46.620450200Z fps:362.7587845428083 fps1:77.184137424813 fps01:58.45970372622151 tps:19.894641955134 ttu:53.0434 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:46.670063700Z fps:362.7587845428083 fps1:77.184137424813 fps01:58.45970372622151 tps:19.894641955134 ttu:61.917199999999994 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:46.720211600Z fps:362.7587845428083 fps1:77.184137424813 fps01:58.45970372622151 tps:19.894641955134 ttu:60.6594 ttu1:253.05460000000002 lf:8
2026-04-12T19:57:46.768171400Z fps:356.74959267766474 fps1:77.184137424813 fps01:58.45970372622151 tps:19.894641955134 ttu:60.3584 ttu1:102.2184 lf:8
2026-04-12T19:57:46.817235100Z fps:356.74959267766474 fps1:77.184137424813 fps01:58.45970372622151 tps:19.894641955134 ttu:56.393800000000006 ttu1:99.5656 lf:8
2026-04-12T19:57:46.871304600Z fps:356.74959267766474 fps1:75.00170628881807 fps01:58.45970372622151 tps:19.894641955134 ttu:53.876599999999996 ttu1:99.5656 lf:8
2026-04-12T19:57:46.917368600Z fps:356.74959267766474 fps1:75.00170628881807 fps01:58.45970372622151 tps:19.894641955134 ttu:61.1708 ttu1:99.5656 lf:8
2026-04-12T19:57:46.971132Z fps:356.74959267766474 fps1:75.00170628881807 fps01:58.45970372622151 tps:19.894641955134 ttu:53.559 ttu1:99.5656 lf:8
